step,"Flow: (0.04) S -> E, 
inducing by: I, ","Flow: (0.01) E -> I, 
 not inducing","Flow: (0.005) I -> R, 
 not inducing"
1298,"2,434391124508902e-05","0,00015550319628310818","0,008326956239437883"
1299,"2,4208487252396535e-05","0,000154191603432728","0,00828609897422211"
1300,"2,4073886567760752e-05","0,00015289177227092467","0,008245439437368161"
1301,"2,3940103497232446e-05","0,00015160359341389305","0,008204976699042675"
1302,"2,3807132392787716e-05","0,00015032695851472644","0,008164709833514533"
1303,"2,3674967651897928e-05","0,00014906176025350704","0,008124637919139534"
1304,"2,3543603717104054e-05","0,00014780789232749097","0,008084760038345103"
1305,"2,341303507559573e-05","0,00014656524944138706","0,008045075277615017"
1306,"2,3283256258794624e-05","0,00014533372729772916","0,008005582727474148"
1307,"2,3154261841942262e-05","0,0001441132225873398","0,007966281482473265"
1308,"2,3026046443692235e-05","0,00014290363297988582","0,007927170641173837"
1309,"2,289860472570663e-05","0,00014170485711452387","0,007888249306132866"
1310,"2,2771931392256834e-05","0,0001405167945906357","0,007849516583887774"
1311,"2,2646021189828442e-05","0,0001393393459586519","0,007810971584941289"
1312,"2,252086890673037e-05","0,00013817241271096368","0,007772613423746375"
1313,"2,239646937270806e-05","0,00013701589727292137","0,007734441218691199"
1314,"2,2272817458560752e-05","0,00013586970299391923","0,007696454092084106"
1315,"2,2149908075762775e-05","0,00013473373413856567","0,007658651170138656"
1316,"2,2027736176088793e-05","0,00013360789587793764","0,007621031582958655"
1317,"2,1906296751242946e-05","0,00013249209428091915","0,007583594464523252"
1318,"2,1785584832491936e-05","0,0001313862363056224","0,007546338952672041"
1319,"2,1665595490301882e-05","0,00013029022979089107","0,0075092641890902095"
1320,"2,154632383397897e-05","0,00012920398344788518","0,0074723693192937125"
