step,S,I,R
416,"2,894898195446399","9,181144092448742","88,92395771210488"
417,"2,8843720657571463","9,099858781213507","89,01576915302937"
418,"2,8739770643825455","9,019255194775972","89,1067677408415"
419,"2,8637112693062687","8,93932843790449","89,19696029278927"
420,"2,8535727918458105","8,860073630985903","89,28635357716831"
421,"2,84355977598556","8,781485910536295","89,37495431347817"
422,"2,8336703977247346","8,703560429691759","89,46276917258353"
423,"2,8239028644398134","8,626292358679763","89,54980477688045"
424,"2,814255414261132","8,549676885271646","89,63606770046725"
425,"2,8047263154632867","8,473709215216775","89,72156446931997"
426,"2,795313865869028","8,398384572658866","89,80630156147214"
427,"2,7860163922663137","8,323698200534992","89,89028540719873"
428,"2,7768322498382076","8,249645360957748","89,97352238920408"
429,"2,7677598216053223","8,176221335581056","90,05601884281366"
430,"2,758797517880501","8,103421425950067","90,13778105616947"
431,"2,7499437757354515","8,031240953835615","90,21881527042898"
432,"2,7411970584790426","7,959675261553668","90,29912767996733"
433,"2,7325558551469955","7,888719712270179","90,37872443258287"
434,"2,7240186800026875","7,818369690291784","90,45761162970557"
435,"2,715584072048818","7,748620601342736","90,53579532660848"
436,"2,707250594549667","7,67946787282846","90,61328153262191"
437,"2,6990168345637104","7,610906954086132","90,6900762113502"
438,"2,6908814024863337","7,542933316622647","90,76618528089107"
439,"2,682842931602415","7,475542454340339","90,84161461405729"
440,"2,6749000776485454","7,408729883750804","90,91637003860069"
441,"2,6670515183846555","7,3424911441771865","90,9904573374382"
442,"2,659295953174832","7,276821797945238","91,06388224887998"
443,"2,6516321025771092","7,211717430563509","91,13665046685944"
444,"2,6440587079420212","7,147173650892961","91,20876764116507"
445,"2,6365745310197175","7,083186091306336","91,280239377674"
446,"2,6291783535754356","7,019750407837554","91,35107123858705"
447,"2,621868977013143","6,956862280321471","91,42126874266543"
448,"2,6146452220071517","6,894517412524247","91,49083736546865"
449,"2,6075059281415274","6,8327115322646295","91,5597825395939"
450,"2,6004499535571073","6,771440391526403","91,62810965491654"
451,"2,593476174605955","6,710699766562291","91,6958240588318"
452,"2,5865834855130783","6,650485457989545","91,76293105649742"
453,"2,5797707980452445","6,590793290877483","91,82943591107731"
454,"2,5730370411867263","6,531619114827226","91,89534384398608"
455,"2,566381160821826","6,472958804043854","91,96066003513435"
456,"2,5598021194240146","6,414808257401227","92,02538962317479"
